"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2003-2009"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE251","Arr. Brugge","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1793457.37"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE252","Arr. Diksmuide","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE253","Arr. Ieper","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","159312.28"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE254","Arr. Kortrijk","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","917691.5"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE255","Arr. Oostende","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","260309.43"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE256","Arr. Roeselare","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","268614.43"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE257","Arr. Tielt","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","3180470.5"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE258","Arr. Veurne","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","177172.53"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE310","Arr. Nivelles","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1415431.37"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE321","Arr. Ath","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","46049.3"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE322","Arr. Charleroi","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","2149650.75"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE323","Arr. Mons","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","662896.62"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE324","Arr. Mouscron","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","111610.34"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE325","Arr. Soignies","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","211369.26"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE326","Arr. Thuin","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE327","Arr. Tournai","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","56564.16"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE331","Arr. Huy","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1294.23"
